chlor_a,ss
0.17847253,28.474998
0.17921178,28.43
0.16277243,28.574999
0.15677226,28.599998
0.15570578,28.439999
0.15438384,28.5
0.15701734,28.525
0.15822603,28.55
0.15988791,28.564999
0.1624414,28.585
0.16454959,28.505
0.16205834,28.525
0.16663589,28.49
0.1705692,28.535
0.1823949,28.609999
0.19304684,28.609999
0.19270474,28.574999
0.19703776,28.564999
0.18907362,28.545
0.1899597,28.529999
0.19047654,28.494999
0.19841419,28.46
0.20467353,28.484999
0.21201478,28.455
0.21540424,28.425
0.2186744,28.445
0.22405832,28.435
0.22660607,28.414999
0.22817042,28.31
0.22382668,28.265
0.22028443,28.255
0.21992078,28.26
0.22352754,28.305
0.22270307,28.23
0.2211758,28.21
0.21720415,28.224998
0.21558233,28.269999
0.22920237,28.244999
0.24323136,28.224998
0.25604963,28.215
0.25896782,28.185
0.25247076,28.199999
0.24850075,28.185
0.24246126,28.205
0.24276546,28.21
0.25024694,28.22
0.16966113,28.484999
0.1670698,28.58
0.1703621,28.545
0.17769621,28.535
0.18076138,28.505
0.16299446,28.56
0.15179633,28.65
0.1521487,28.66
0.15526947,28.654999
0.1581855,28.585
0.1548451,28.55
0.15624617,28.56
0.15922265,28.599998
0.15824082,28.635
0.15715966,28.675
0.16269818,28.63
0.16141096,28.605
0.16513772,28.619999
0.16863127,28.625
0.17422871,28.585
0.18995056,28.465
0.19504316,28.574999
0.20201613,28.609999
0.20076703,28.564999
0.19836426,28.51
0.19795106,28.484999
0.20776589,28.465
0.21071911,28.49
0.21028934,28.505
0.21285866,28.529999
0.21231866,28.56
0.2222463,28.535
0.23009934,28.41
0.22120886,28.345
0.21947892,28.24
0.2181975,28.3
0.21563989,28.314999
0.21730924,28.265
0.21569137,28.224998
0.21881127,28.195
0.22695298,28.189999
0.23607278,28.21
0.23434626,28.185
0.24436536,28.185
0.25624162,28.199999
0.24171336,28.154999
0.2325906,28.164999
0.23306443,28.199999
0.22591937,28.24
0.22283763,28.289999
0.15127215,28.74
0.15653387,28.675
0.16395505,28.71
0.16606715,28.59
0.15649848,28.57
0.13446498,28.599998
0.14428464,28.64
0.14989287,28.67
0.15083084,28.68
0.15454848,28.56
0.15240763,28.605
0.15528795,28.635
0.15206365,28.635
0.15790357,28.724998
0.15688051,28.74
0.16516611,28.74
0.16377553,28.685
0.16570005,28.685
0.17056935,28.66
0.18104926,28.635
0.18151724,28.64
0.193669,28.58
0.20047584,28.564999
0.19438316,28.525
0.19579391,28.599998
0.19590639,28.56
0.19829218,28.545
0.204132,28.595
0.21365678,28.609999
0.20803837,28.58
0.20664394,28.564999
0.2086746,28.43
0.21663862,28.365
0.22514234,28.289999
0.22282447,28.25
0.2245201,28.234999
0.22354339,28.314999
0.22245793,28.215
0.21725869,28.234999
0.21190628,28.195
0.22514307,28.24
0.22358485,28.279999
0.22589652,28.279999
0.229187,28.25
0.23596774,28.224998
0.23599039,28.195
0.23152328,28.154999
0.23952731,28.175
0.22662036,28.195
0.23173857,28.22
0.14840814,28.64
0.14616698,28.58
0.14715111,28.64
0.14029947,28.675
0.12793796,28.675
0.13160497,28.685
0.1372184,28.664999
0.1421941,28.685
0.14627442,28.685
0.14783318,28.68
0.14689049,28.71
0.14521953,28.76
0.1467537,28.76
0.15295097,28.81
0.15487301,28.755
0.15497114,28.765
0.15722816,28.75
0.16108698,28.775
0.1641354,28.769999
0.16991158,28.779999
0.17254846,28.689999
0.18486646,28.64
0.20574835,28.599998
0.20309214,28.545
0.1971972,28.66
0.19098301,28.57
0.2014264,28.414999
0.20368354,28.519999
0.19685943,28.55
0.19756927,28.574999
0.20204672,28.515
0.19912398,28.48
0.20372023,28.47
0.20760529,28.38
0.2111918,28.345
0.21111974,28.324999
0.22282885,28.31
0.21658987,28.32
0.21231435,28.295
0.20996611,28.244999
0.21368922,28.244999
0.21873885,28.234999
0.21759903,28.279999
0.21532165,28.224998
0.21543145,28.25
0.22493273,28.205
0.22781847,28.15
0.24451868,28.22
0.24318428,28.32
0.23789416,28.39
0.14885132,28.619999
0.15209448,28.73
0.13987967,28.8
0.13131973,28.789999
0.12908815,28.744999
0.1281073,28.66
0.12992136,28.699999
0.1339244,28.775
0.1384809,28.785
0.1401543,28.805
0.13967715,28.805
0.14049493,28.814999
0.14216466,28.865
0.14519233,28.885
0.14899655,28.91
0.15590386,28.93
0.16334285,28.865
0.1736121,28.869999
0.17342815,28.82
0.17126513,28.765
0.1786839,28.724998
0.18524292,28.64
0.1869252,28.599998
0.19494128,28.58
0.18976568,28.599998
0.18763953,28.599998
0.1858095,28.599998
0.17801276,28.574999
0.1756921,28.609999
0.18216088,28.57
0.18829165,28.519999
0.19552623,28.519999
0.2080352,28.5
0.20976008,28.484999
0.21263768,28.42
0.21071361,28.345
0.21551566,28.335
0.2137368,28.289999
0.20624742,28.285
0.20220496,28.269999
0.20949554,28.269999
0.21682274,28.34
0.22860469,28.349998
0.21785791,28.345
0.22017391,28.305
0.22458896,28.279999
0.22912648,28.285
0.2310909,28.305
0.22882728,28.314999
0.22316605,28.34
0.19826584,31.095
0.1826756,30.865
0.15638544,31.095
0.16776553,31.279999
0.16804165,31.42
0.16274431,31.265
0.15936974,30.925
0.14312227,30.8
0.13544285,30.804998
0.13398613,30.939999
0.13580593,30.935
0.13564147,31.019999
0.13322274,31.035
0.13419014,31.105
0.13686356,31.484999
0.1379277,31.425
0.1257889,31.289999
0.13122301,31.039999
0.12458543,30.734999
0.13146242,30.57
0.13414168,30.939999
0.12826504,31.32
0.12011104,31.779999
0.11501428,31.81
0.11627462,31.88
0.1256082,32.07
0.12634553,32.02
0.12555382,31.72
0.124053895,31.73
0.11714572,31.689999
0.11668466,31.635
0.13046278,31.679998
0.12888171,31.885
0.1233256,31.849998
0.12338784,31.615
0.10815147,31.619999
0.1008909,31.74
0.10186522,32.03
0.107452966,32.18
0.11135983,32.01
0.11592282,31.939999
0.11376675,31.904999
0.110574365,31.84
0.10444369,31.84
0.09579927,31.74
0.088507794,31.525
0.08091492,31.875
0.082018144,31.644999
0.09568885,31.63
0.09890101,31.675
0.19542174,30.664999
0.18629949,30.9
0.17283873,31.119999
0.16982442,31.58
0.16865858,31.25
0.1613895,31.08
0.16242261,30.859999
0.14328378,30.66
0.13629688,30.904999
0.13483454,30.96
0.13486335,30.89
0.14133474,31.189999
0.14020833,31.39
0.13694061,31.529999
0.13041866,31.49
0.12190875,31.414999
0.11300232,31.38
0.13828483,31.244999
0.12785819,30.835
0.13028647,30.58
0.13070035,31.035
0.1310758,31.519999
0.12565829,31.734999
0.12357089,31.91
0.119151995,31.99
0.116614066,32.165
0.12167581,31.98
0.124351084,31.855
0.12814234,31.824999
0.12693924,31.835
0.12307721,31.869999
0.123355314,31.849998
0.12341994,31.439999
0.117980555,31.51
0.094163336,31.75
0.10960992,31.644999
0.102052,31.875
0.100123495,32.035
0.100390136,32.17
0.1044306,32.28
0.109545134,32.135
0.11022915,31.9
0.10901038,31.88
0.1060603,31.84
0.10810264,31.65
0.08814004,31.724998
0.08255944,32.29
0.08268446,32.329998
0.121963695,32.045
0.121963695,31.734999
0.18388258,30.824999
0.18590611,30.935
0.17773634,31.029999
0.169944,31.5
0.17611085,31.295
0.16395973,31.16
0.15583123,31.144999
0.14683568,30.88
0.14142703,30.875
0.13497885,30.804998
0.13342763,30.865
0.13604674,31.244999
0.12904933,31.38
0.13412464,31.644999
0.127848,31.564999
0.11825214,31.48
0.118108146,31.67
0.12952408,31.359999
0.1307937,30.859999
0.12340524,30.929998
0.120349966,31.435
0.12969795,31.81
0.13549474,31.765
0.13509321,31.795
0.12966968,31.824999
0.12782559,31.894999
0.13606143,32.105
0.14108886,32.03
0.13473189,31.885
0.13207896,31.679998
0.12559555,31.615
0.1248916,30.929998
0.11750033,30.859999
0.117980525,31.605
0.11827272,31.8
0.09650583,31.664999
0.10647585,31.785
0.10420192,32.274998
0.10413777,32.195
0.10843106,32.125
0.106035724,32.105
0.09921261,32.065
0.09925795,32.12
0.086702764,31.92
0.09538746,31.789999
0.09189776,31.914999
0.09208582,32.07
0.09261207,32.195
0.12176391,32.28
0.11155694,31.25
0.17271286,31.494999
0.17788629,31.455
0.17552263,31.449999
0.16344142,31.635
0.16282637,31.554998
0.16146205,31.4
0.15815683,31.355
0.14811769,31.119999
0.1509429,30.98
0.14242865,31.119999
0.14454894,31.08
0.14431205,31.32
0.14051393,31.244999
0.14199875,31.224998
0.13480623,31.394999
0.12774402,31.46
0.11806976,31.529999
0.120374955,31.205
0.11418502,31.179998
0.11006327,31.224998
0.111291,31.48
0.12294534,31.46
0.12964036,31.505
0.13394502,31.585
0.13861823,31.974998
0.13703416,31.949999
0.13451739,32.219997
0.13710694,31.974998
0.14163502,31.554998
0.13231605,31.56
0.12774831,31.369999
0.12263159,30.654999
0.11409607,31.14
0.09841875,31.63
0.10002188,31.984999
0.11309912,31.765
0.1286442,31.849998
0.10420198,32.135
0.10103432,32.195
0.10069138,32.03
0.09372578,32.094997
0.09158191,32.015
0.097417355,31.9
0.08664924,31.945
0.09458387,31.685
0.0893394,32.29
0.09432088,32.385
0.092612155,31.859999
0.110237055,31.925
0.11013787,31.135
0.17289281,31.3
0.17433664,31.525
0.17614152,31.515
0.16558719,31.5
0.15761736,31.535
0.15256849,31.5
0.15207155,31.465
0.1536928,31.265
0.1579387,31.22
0.15414093,31.025
0.15412246,31.304998
0.1508486,31.455
0.14427482,31.654999
0.14718817,31.585
0.13810033,31.554998
0.12711082,31.74
0.114038944,31.595
0.117651775,31.474998
0.118665054,31.65
0.113093205,31.48
0.12099254,31.71
0.13105206,31.515
0.1483852,31.58
0.14143729,31.465
0.145072,31.675
0.14486054,32.135
0.14069675,32.28
0.14103183,32
0.15056692,31.685
0.14494476,31.359999
0.13308075,31.34
0.122178674,31.355
0.12036613,31.365
0.11462047,31.474998
0.10110846,31.88
0.0929432,31.74
0.08744436,31.535
NaN,31.83
0.11056434,32.155
0.11091912,31.945
0.11771481,31.605
0.10252412,31.554998
0.101420194,31.545
0.093241505,31.349998
0.0928357,31.724998
NaN,32.25
NaN,32.16
0.11791595,31.429998
0.11477635,31.98
0.11476211,31.55
0.1648274,31.34
0.16960552,31.42
0.17219688,31.394999
0.16081522,31.345
0.15573366,31.42
0.15690134,31.529999
0.1550033,31.4
0.15907517,31.24
0.1597926,31.23
0.15701255,31.295
0.15619567,31.38
0.15295154,31.41
0.13644923,31.72
0.12661602,31.939999
0.13000028,31.71
0.13679367,31.724998
0.13033217,31.404999
0.120453574,31.019999
0.11998688,31.144999
0.11873479,31.275
0.12722923,31.32
0.1419727,31.3
0.1412746,31.494999
0.13906668,31.635
0.1450002,31.83
0.1481981,32
0.14583294,32.02
0.14090441,31.765
0.13742591,31.525
0.13225795,31.39
0.12509057,31.445
0.11718259,31.535
0.12111649,31.265
0.12532173,31.324999
0.12034314,31.545
0.091540925,31.81
0.09159775,31.769999
0.09059105,31.609999
0.10892037,31.824999
0.11451479,31.89
0.11771481,31.71
0.10341674,31.73
0.10336849,31.664999
0.10333219,31.795
0.104944184,31.84
0.109137066,31.689999
0.10794527,31.349998
0.117915116,31.199999
0.119118966,31.16
0.12496611,31.414999
0.16397932,31.279999
0.16418791,31.359999
0.16708769,31.46
0.1642174,31.414999
0.15925436,31.505
0.16181119,31.445
0.16457154,31.33
0.15969539,31.17
0.1569888,31.15
0.15252006,31.23
0.15148081,31.425
0.14455451,31.449999
0.13027544,31.664999
0.12401482,31.82
0.13459383,31.515
0.13689594,31.23
0.12793738,30.96
0.11693851,31.13
0.12507321,31.404999
0.13008347,31.574999
0.12741339,31.535
0.1358367,31.474998
0.13771282,31.59
0.14114161,31.56
0.15384102,31.824999
0.1551322,32.085
0.14997484,32.094997
0.14530349,31.789999
0.14516596,31.445
0.13620254,31.56
0.12564579,31.699999
0.12288864,31.66
0.1295962,31.65
0.1341839,31.685
0.13254775,31.679998
0.11447285,31.599998
0.10558027,31.599998
0.090591066,31.595
0.108806275,31.51
0.11902757,31.66
NaN,31.824999
0.10559091,31.599998
0.106658146,31.494999
0.10848043,31.644999
0.104766056,31.804998
0.109137066,31.845
0.10794528,31.63
0.10513474,31.42
0.10662369,31.449999
0.110623196,31.705
0.16966152,31.26
0.16444528,31.4
0.16921526,31.515
0.1684792,31.55
0.16376545,31.55
0.16329105,31.425
0.1666482,31.199999
0.16555148,31.105
0.16171452,31.224998
0.16329084,31.435
0.15767677,31.404999
0.13014808,31.474998
0.11144263,31.765
0.105981655,31.82
0.11924816,31.554998
0.13020772,31.085
0.13304016,30.91
0.12936206,31.154999
0.12700833,31.269999
0.12583618,31.505
0.12643304,31.42
0.13242842,31.439999
0.135655,31.55
0.13760449,31.675
0.14238289,31.685
0.14896375,31.72
0.14895529,31.66
0.14180812,31.545
0.1416434,31.455
0.1336972,31.564999
0.12686488,31.74
0.12935056,31.859999
0.13492589,31.779999
0.13575158,31.66
0.134388,31.595
0.12140993,31.564999
0.09171497,31.625
0.11582654,31.585
0.11186939,31.529999
0.10896769,31.55
0.10577226,31.849998
0.08613269,31.91
0.09510178,31.64
0.09820327,31.785
0.090637915,31.974998
0.087355934,31.955
0.08852947,31.724998
0.08977451,31.57
0.08612055,31.57
0.110764354,31.449999
0.17750244,31.099998
0.17633913,31.23
0.170527,31.449999
0.15747161,31.56
0.16161704,31.64
0.16992274,31.57
0.17471315,31.33
0.17559542,31.115
0.16954608,31.115
0.1606977,31.279999
0.15450795,31.385
0.1501044,31.48
0.1341373,31.73
0.1227702,31.699999
0.12611146,31.41
0.13608947,31.234999
0.14139813,31.109999
0.12172643,31.025
0.10869592,31.175
0.117643155,31.5
0.13043934,31.494999
0.13782045,31.5
0.14689504,31.574999
0.1536732,31.56
0.15727423,31.535
0.15938836,31.685
0.15620372,31.58
0.1438027,31.425
0.1393433,31.385
0.14542796,31.289999
0.14852859,31.439999
0.14080228,31.519999
0.13016678,31.505
0.13444407,31.654999
0.14671378,31.59
0.14223915,31.4
0.11746456,31.355
0.11582666,31.505
0.12652496,31.515
0.12017183,31.564999
0.11505058,31.595
0.097288124,31.744999
0.09581959,32.21
0.09328493,32.145
0.09262697,31.824999
0.09274244,31.705
0.09195072,31.779999
0.09255063,31.804998
0.09004884,31.75
0.12598474,31.724998
0.18323559,30.974998
0.1769462,31.269999
0.1655779,31.41
0.15746036,31.64
0.16740748,31.785
0.17972405,31.71
0.1879972,31.4
0.18798886,31.105
0.17559639,31.175
0.16226493,31.23
0.15565321,31.31
0.15392622,31.465
0.15381908,31.605
0.14405987,31.654999
0.1380786,31.539999
0.13925485,31.24
0.14660494,31.099998
0.13708049,31.115
0.11644457,31.119999
0.118689306,31.179998
0.13827887,31.529999
0.15786254,31.644999
0.16978128,31.51
0.16679955,31.404999
0.16121404,31.314999
0.15885757,31.445
0.15464579,31.529999
0.1473084,31.46
0.14586154,31.375
0.14995122,31.314999
0.15443029,31.314999
0.14535584,31.435
0.13667981,31.505
0.14227587,31.519999
0.14518766,31.494999
0.13921615,31.289999
0.12702474,31.255
0.123222955,31.42
0.12652558,31.435
0.120172225,31.539999
0.11349434,31.635
0.11141378,31.765
0.10697954,31.925
0.09944293,31.994999
0.09871499,31.885
0.09685709,31.724998
0.097438306,31.789999
0.09941016,31.865
0.09442162,31.795
0.11191312,31.904999
0.19021384,31.144999
0.17293537,31.32
0.1684588,31.414999
0.16498318,31.494999
0.16799921,31.355
0.17209636,31.279999
0.1733997,31.269999
NaN,30.824999
NaN,31.939999
0.15814267,31.085
0.15284987,31.109999
0.15985556,31.355
0.15412787,31.359999
0.14525163,31.49
0.13961354,31.535
0.14499222,31.324999
0.14870109,31.144999
0.13478611,31.164999
0.10577744,31.21
0.09899123,31.474998
0.1357841,31.564999
0.1493552,31.619999
0.15790133,31.689999
0.14272925,31.675
0.13480887,31.425
0.1622233,31.234999
0.18088292,31.164999
0.17298862,31.23
0.1576017,31.205
0.15860304,31.199999
0.15347847,31.394999
0.14678708,31.41
0.1458734,31.429998
0.15552704,31.505
0.15698053,31.494999
0.1447334,31.425
0.13681465,31.41
0.13075286,31.369999
0.12646434,31.449999
0.123662785,31.425
0.1136856,31.47
0.11167681,31.56
0.12577443,31.75
0.13512327,31.664999
0.12259227,31.605
0.110729665,31.599998
0.10529348,31.695
0.10026628,31.875
0.09675287,31.804998
0.12125246,31.75
0.17931612,30.939999
0.16586551,31.189999
0.16507831,31.23
0.16339323,31.179998
0.16949424,31.06
0.18707895,30.84
0.19580133,30.8
NaN,30.824999
NaN,31.939999
0.15814269,30.435
0.16225313,30.869999
0.17460522,31.015
0.16358443,31.13
0.15140581,31.275
0.14131644,31.359999
0.1453558,31.234999
0.14946117,31.265
0.13920048,31.31
0.1300703,31.304998
0.12703182,31.545
0.14678039,31.914999
0.15364307,32.035
0.15427375,31.81
0.14725742,31.72
0.15551397,31.59
0.19423208,31.244999
0.18297765,31.175
0.18716867,31.279999
0.1649338,31.385
0.15288103,31.539999
0.14615116,31.484999
0.1432591,31.5
0.14203322,31.574999
0.14616445,31.57
0.14756037,31.46
0.14628218,31.394999
0.1444007,31.279999
0.13862266,31.355
0.13376357,31.525
0.1313019,31.41
0.11328769,31.449999
0.113617614,31.57
0.13942245,31.765
0.134502,31.92
0.12760797,31.865
0.1200373,32.035
0.1123281,31.84
0.10200353,31.72
0.09343079,31.75
0.09147703,31.795
0.17912216,31.14
0.16671401,31.265
0.17373769,31.3
0.16609837,31.26
0.18847218,31.085
0.18987669,30.66
0.19580175,30.435
NaN,30.824999
NaN,NaN
NaN,30.72
0.22905995,30.804998
0.19671294,31.005
0.17201947,31.095
0.14611442,31.17
0.13374126,31.199999
0.14244239,31.035
0.14297439,31.08
0.14846252,31.355
0.14586946,31.33
0.14045581,31.439999
0.15402289,31.474998
0.16624713,31.625
0.16530102,31.724998
0.162475,31.91
0.17405637,31.785
0.16979331,31.56
0.21944916,31.269999
0.196659,31.275
0.17134136,31.349998
0.15548952,31.46
0.14555772,31.515
0.14312603,31.429998
0.14364906,31.554998
0.14566861,31.535
0.1455577,31.46
0.1453044,31.47
0.13775255,31.404999
0.12837465,31.41
0.104690515,31.369999
0.13604777,31.425
0.14157662,31.484999
0.13334665,31.314999
0.12524721,31.439999
0.13099746,31.619999
0.12595966,31.605
0.12110079,31.859999
0.10472984,32.055
0.10229326,31.955
0.10980653,31.84
0.114794105,31.865
0.17379715,31.3
0.16621308,31.375
0.1716499,31.369999
0.18688259,31.185
0.20159915,31.085
0.22033241,31.054998
0.21599974,31.175
0.2156767,31.279999
NaN,31.285
0.22865677,30.675
0.24117264,30.625
0.22583707,30.824999
0.1840137,31.054998
0.15246451,31.175
0.1477814,31.244999
0.14672603,31.234999
0.149511,31.025
0.14789419,31.215
0.14277633,31.275
0.13529785,31.519999
0.14619458,31.585
0.15577449,31.5
0.15754245,31.51
0.14775318,31.81
0.15870233,31.785
0.15434709,31.609999
0.15865295,31.48
0.23117405,31.314999
0.17518827,31.324999
0.14805059,31.4
0.14021866,31.5
0.13773833,31.265
0.14459169,31.465
0.14471765,31.64
0.14424014,31.494999
0.14029858,31.5
0.13484332,31.519999
0.13784596,31.505
0.13552941,31.595
0.12820531,31.554998
0.13257504,31.564999
0.12358733,31.519999
0.123726085,31.875
0.1310859,31.855
0.12568142,31.849998
0.11828714,31.945
0.12124678,31.664999
0.113098726,31.595
0.12588443,31.585
0.13492975,31.765
0.16370508,31.355
0.16710797,31.304998
0.18864703,31.199999
0.21932293,31.019999
0.19636248,31.064999
0.21199298,31.115
0.2177063,31.22
0.19717133,31.154999
0.20492594,30.939999
