Pixel-X,Pixel-Y,Longitude,Latitude,chlor_a,sst
2.5,45.5,123.3541616,-6.729166667,0.16215496,27.68
3.5,45.5,123.3958282,-6.729166667,0.16065724,27.68
4.5,45.5,123.4374949,-6.729166667,0.16325109,27.67
5.5,45.5,123.4791616,-6.729166667,0.16548738,27.595
6.5,45.5,123.5208282,-6.729166667,0.16591688,27.59
7.5,45.5,123.5624949,-6.729166667,0.16398175,27.635
8.5,45.5,123.6041616,-6.729166667,0.16275357,27.644999
9.5,45.5,123.6458282,-6.729166667,0.16975676,27.55
10.5,45.5,123.6874949,-6.729166667,0.18409319,27.46
11.5,45.5,123.7291616,-6.729166667,0.20357324,27.435
12.5,45.5,123.7708282,-6.729166667,0.23283099,27.42
13.5,45.5,123.8124949,-6.729166667,0.2606779,27.335
14.5,45.5,123.8541616,-6.729166667,0.2746241,27.275
15.5,45.5,123.8958282,-6.729166667,0.26573378,27.269999
16.5,45.5,123.9374949,-6.729166667,0.24181083,27.265
17.5,45.5,123.9791616,-6.729166667,0.23390809,27.224998
18.5,45.5,124.0208282,-6.729166667,0.2437285,27.099998
19.5,45.5,124.0624949,-6.729166667,0.27240297,26.98
20.5,45.5,124.1041616,-6.729166667,0.26781353,26.99
21.5,45.5,124.1458282,-6.729166667,0.26520187,27.035
22.5,45.5,124.1874949,-6.729166667,0.2845641,26.9
23.5,45.5,124.2291616,-6.729166667,0.30029285,26.814999
24.5,45.5,124.2708282,-6.729166667,0.32374373,26.785
25.5,45.5,124.3124949,-6.729166667,0.3426547,26.795
26.5,45.5,124.3541616,-6.729166667,0.35050583,26.81
27.5,45.5,124.3958282,-6.729166667,0.3662111,26.769999
28.5,45.5,124.4374949,-6.729166667,0.3900942,26.775
29.5,45.5,124.4791616,-6.729166667,0.41030094,26.705
30.5,45.5,124.5208282,-6.729166667,0.4167065,26.644999
31.5,45.5,124.5624949,-6.729166667,0.40714473,26.574999
32.5,45.5,124.6041616,-6.729166667,0.41599286,26.43
33.5,45.5,124.6458282,-6.729166667,0.4240084,26.455
34.5,45.5,124.6874949,-6.729166667,0.4157054,26.529999
35.5,45.5,124.7291616,-6.729166667,0.4209291,26.484999
36.5,45.5,124.7708282,-6.729166667,0.44566062,26.51
37.5,45.5,124.8124949,-6.729166667,0.461336,26.519999
38.5,45.5,124.8541616,-6.729166667,0.46190107,26.46
39.5,45.5,124.8958282,-6.729166667,0.4682136,26.484999
40.5,45.5,124.9374949,-6.729166667,0.47976568,26.55
41.5,45.5,124.9791616,-6.729166667,0.48014334,26.484999
42.5,45.5,125.0208282,-6.729166667,0.49513924,26.42
43.5,45.5,125.0624949,-6.729166667,0.51609385,26.385
44.5,45.5,125.1041616,-6.729166667,0.5085393,26.4
45.5,45.5,125.1458282,-6.729166667,0.49413857,26.394999
46.5,45.5,125.1874949,-6.729166667,0.48204592,26.375
47.5,45.5,125.2291616,-6.729166667,0.4708468,26.369999
48.5,45.5,125.2708282,-6.729166667,0.46188033,26.394999
49.5,45.5,125.3124949,-6.729166667,0.45376214,26.369999
